symbol,name,cmc_rank,price_usd,market_cap_usd,volume_24h_usd,pct_1h,pct_24h,pct_7d,circulating_supply,last_updated,timestamp_snapshot
RPL,Rocket Pool,436,1.7453531963994444,39038376.77608139,3552306.83586277,0.20159088,1.6492195,-0.82008159,22367035.42676356,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
RSR,Reserve Rights,194,0.0014729045478331655,92134854.60003364,4795689.09157033,0.62897603,0.79873433,-2.59819867,62553174091,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
S,Sonic,171,0.040908188790963036,117815583.71797355,13269423.33459711,1.00283855,0.20644257,-0.90037831,2880000000,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
SAND,The Sandbox,127,0.07541172876818447,221532488.45402715,27490424.80563612,-0.12727042,0.47565152,-2.99683271,2937639702.3733225,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SEI,Sei,95,0.054859945583890506,376034449.2056406,25689416.4774368,0.45930332,2.24167842,0.35017308,6854444444,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SEND,Suilend,1159,0.08937957195775854,5996833.414728167,139470.28526121,0.30538737,-0.01083897,-0.8480545,67094004.62962963,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SIGN,Sign,359,0.031402811175851156,51500610.328395896,23271433.65009781,1.7103142,-3.74008083,-2.76016084,1640000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SNAI,SwarmNode.ai,1914,0.0009891944554983722,989193.1524395294,86922.60763119,6.98650943,4.11624612,-10.03815119,999998682.70709,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SNX,Synthetix,188,0.2870010177467263,98876509.91951151,9826661.81475952,0.71834852,2.05388831,-3.29696049,344516234.45728827,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SOL,Solana,7,83.30361318684814,47901239015.42541,3942641502.382836,0.81524882,1.80307337,1.99790564,575019944.3088261,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
SOLA,SOLA Token,,,,0,0,0,0.01010999,0,2023-10-20T18:30:00.000Z,2026-04-13T17:00:37.956Z
SOLID,Solana ID,5338,0.0009890398033311494,0,98.63497465,0.7662576,0.5149047,-1.78157546,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
STRK,Starknet,136,0.03286231491247936,187060421.04341632,19045941.39503853,-0.2354012,-1.43992047,-2.23153385,5692247230.348971,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SUI,Sui,26,0.9197652117901102,3636189608.3951645,245636159.08312154,0.74208747,1.92168512,2.56454221,3953388932.0712214,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
SUSHI,SushiSwap,344,0.19171025829265612,54989218.830665134,10114652.41721669,0.61001228,0.91733249,-1.95319406,286835035.9568193,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
TAI,TARS AI,796,0.016255173445807087,14502699.19621644,742481.38094241,0.08360916,-2.59767474,1.88490264,892189753.9,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
TANK,CryptoTanks,,,,0,0,0,-9.3276853,48610000,2025-04-21T03:20:00.000Z,2026-04-13T17:00:37.956Z
TAO,Bittensor,32,254.90999495510866,2761562388.165312,308947248.3722685,0.21844181,-1.47363437,-20.59971433,10833480.21976008,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
TIA,Celestia,113,0.2970845597418503,268575488.8817376,18356235.79829451,0.28504377,0.83534166,0.76072408,904037184.278828,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
TNSR,Tensor,691,0.03967133694240451,19324022.019873414,15390228.66004946,-0.15186637,-4.55122462,9.04802193,487102868.44953936,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
TRAC,OriginTrail,156,0.29443996830449276,147219483.48711315,6189374.45984763,1.60824571,-0.18405286,-0.87503412,499998299.602,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
UNI,Uniswap,38,3.119838618668126,1988490176.2202427,187636678.09072492,1.1676982,2.98322244,-1.40611291,637369562.7465303,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
VET,VeChain,76,0.006793479711745006,584137632.7495084,21194764.15199642,-0.3949404,0.05084051,-8.42128701,85985041177,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
W,Wormhole,290,0.012018712496723963,68266106.08775032,17541236.96887807,0.04660153,-1.61075917,-11.14279463,5679984949,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
WCT,WalletConnect Token,657,0.05837817354226184,21419467.935709983,33923417.85739186,2.19374792,12.17324164,1.86082368,366908840,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
WEN,Wen,1422,0.000003924940919437924,2856246.040039808,215892.69439634,0.54577101,5.16096277,-15.48046792,727716951329,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
WIF,dogwifhat,135,0.18764659318911608,187428774.73962128,43683476.89214806,0.61832992,-0.52489468,0.6211112,998839209.144206,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
WXM,WeatherXM,4491,0.012550421561197686,0,19154.34053908,-0.11683282,-10.65480427,-26.16792185,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
XBG,XBorg,1217,0.021379105198264366,5102621.118376596,82733.73260784,0.40750469,0.92258843,2.32513065,238673278,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
YGG,Yield Guild Games,565,0.03815981862874332,27412415.64658312,10902008.07776245,0.14817059,3.19129505,3.72363417,718358122.0151588,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
YNE,yesnoerror,2141,0.0005937167025095996,593715.7923418947,109830.5888994,-0.46265391,-0.20467351,-9.24689892,999998467,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ZIL,Zilliqa,271,0.0038638271259798375,77186362.60969129,7456529.72410321,0.44297186,1.25326171,-0.99719896,19976660469.797134,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
1INCH,1inch,163,0.09201981852173075,129248097.85941221,10657198.2373583,0.61274105,0.92575005,1.06834652,1404568058.6610796,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
AB,AB,151,0.0015358757779697094,151780867.62175992,3385054.15594817,0.26341206,0.26743815,0.80604623,98823661261.46,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ACT,Act I : The AI Prophecy,845,0.013329780282752328,12639851.344758784,17390562.92142236,2.2364386,11.20966811,11.02290455,948241537.117738,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
AERO,Aerodrome Finance,98,0.3679893031927696,338934066.9995402,13401794.32171386,1.12853203,2.91678652,15.52724328,921043258.7547009,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
AI16Z,ai16z,4610,0.000515055928201689,0,11170.83600761,1.0368172,2.63468483,-6.78324391,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
AIOZ,AIOZ Network,292,0.05430476081275359,67727859.95973304,2303444.34717242,0.2226242,-1.09733972,-3.16076511,1247180890.7005997,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
AKT,Akash Network,169,0.455431486836345,119688998.6143757,4908960.75277436,0.09837128,2.85323581,0.67063234,262803521.65766,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ALEO,Aleo,383,0.04612155751108111,47619137.886849985,2809197.52589686,-1.75707292,-0.30299409,6.02747815,1032470290.609962,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ALKIMI,Alkimi,4447,0.0053550238396412415,0,25705.9432013,-0.20592627,-1.16529925,-10.96695566,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ANI,Ani Grok Companion (anicompanion.net),3992,0.00048217999382778304,0,179119.3991627,0.43478275,3.08124875,-11.90105218,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ANKR,Ankr,364,0.005109347806293005,51093478.06293005,38565687.68159277,0.09925755,-1.86819786,-4.14935894,10000000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ARC,AI Rig Complex,277,0.0732114074652429,73211284.39686696,7006971.03341342,1.12458001,-0.70373149,28.69883115,999998319,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ASTR,Astar,302,0.007582168531759576,65062196.7339963,1394490.4818596,0.93381863,2.55611132,1.68550211,8580948374,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
AT,APRO,414,0.16629597444897254,41573993.61224314,8543991.0887056,-2.22860281,11.78752884,12.16917313,250000000,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
AVO,Avocado,,,,0,0,0,0,0,2023-03-28T18:24:00.000Z,2026-04-13T17:00:37.956Z
BABYDOGE,Baby Doge Coin,281,3.95960623764845e-10,70950609.61026205,4134410.93955018,0.00932736,4.88928363,-1.09031641,179186023437518720,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
BANK,Lorenzo Protocol,663,0.03683027520739362,21038384.48160628,8152543.05409311,-0.32061246,-2.09173305,9.04123276,571225285.8046213,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
BARD,Lombard,186,0.3284566277588487,99152844.50470245,60254553.47705563,0.44783682,0.86139911,9.77603903,301875000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
BCH,Bitcoin Cash,13,426.42831111224075,8537377297.223171,192173958.6417661,-0.05417691,0.96513186,-2.51212976,20020662.5,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
BLOCK,Block (blockstreet.xyz),1598,0.004215844644607514,1939288.5365194564,657418.19693039,0.84340004,-5.90444269,-17.60593474,460000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
BMT,Bubblemaps,978,0.014558900375136758,9227257.879641715,2522339.29797955,1.38214016,1.81000891,-2.54526475,633788105,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
BULLY,Dolos The Bully,2652,0.00018514971733542507,177845.9833130478,77092.12188369,-0.31154354,3.6322924,3.6745798,960552281,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
CARV,CARV,552,0.05266117528125375,28262442.581267186,4642459.40498457,0.42788377,-0.31939129,-7.46700192,536684615,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
CHIN,FITCHIN Universe,7750,0.0001742565761217959,0,0,0,-1.15623367,1.79791337,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
COOL,coolcat,7010,0.000013956031214395548,0,0,0,-2.34447039,0.16847947,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
CTA,Cross The Ages,1133,0.012774234339854244,6387117.169927122,815868.5114334,-0.22031117,4.51322081,5.07821436,500000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
CVAI,Agentlauncher,7120,0.00024754955044603056,0,0,0,-2.57944299,-2.4005816,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
DARKSTAR,DarkStar,2712,0.0005239609511714085,158352.6429042566,19829.86004158,2.02654107,-1.55441158,7.3873437,302222222,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
DBR,deBridge,555,0.014432831887182461,27778648.098589636,4463033.288541,-0.2121597,-1.98868367,0.62468467,1924684519,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
DOLO,Dolomite,808,0.032013302723271055,14137777.71881742,2468507.97408666,-0.7878988,4.62159384,-4.48231327,441621967,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
DREAMS,Dreams Quest,3591,0.0000024250488353252245,3793.0218612921535,0,0,2.43052072,13.41962236,1564101228,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ENSO,Enso,720,0.8798236742680153,18115569.453178436,13811996.94078568,0.4632108,1.14430057,-2.75131712,20590000,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ES,Eclipse,668,0.15767351024896867,20915053.71321376,4310838.68616936,-0.10526816,-0.09942309,7.25817309,132647860,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
EURC,EURC,87,1.1720459359468764,417941148.55563956,47684591.49673097,0.12185128,0.10222735,1.49060156,356591099.1517511,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
FHE,Mind Network,1027,0.016019909896398465,8177918.753310813,7629654.10708046,-0.61120874,2.08902064,-15.95496745,510484691,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
FLR,Flare,69,0.00786092613717724,673259793.491229,4100763.6418579,-0.43714149,1.25785614,4.58706537,85646370636.55049,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
GEOD,GEODNET,329,0.13325778423661155,58470576.722593814,279482.08072183,-0.31009181,-0.79779442,-3.46496039,438777945,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
GMX,GMX,315,5.91790918518922,61450633.7973846,4277914.25757362,1.30873815,-0.9726854,-2.10686445,10383841.97432049,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
GUN,GUNZ,570,0.015701528443894892,27163644.207938164,7938367.9068268,-0.68054157,-3.78036414,12.80359497,1730000000,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
HUMA,Huma Finance,360,0.01772794584897008,51393533.654920414,19530545.21911125,-1.09871967,0.16970877,28.25097251,2899012333,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
HYPE,Hyperliquid,10,43.03699191061301,11009602892.491964,256043126.59777993,1.5263458,4.95759026,15.1061462,255817202.91600987,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
HYPER,Hyperlane,654,0.08986112171804564,21688862.245828323,4208837.45718207,-0.2531316,0.66257539,1.93917216,241359798.66666666,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
KAS,Kaspa,60,0.03223239162320113,881861298.8630127,18589102.99501706,0.20446254,0.50187461,3.54015563,27359474567.44854,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
KIMBO,Kimbo,2572,0.0000031416697491404717,218094.71398533156,54714.51756053,2.27098288,-1.87646525,2.66377358,69420000000,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
KITE,Kite,122,0.13458927408444044,242260693.3519928,75673876.19778301,-0.35192493,3.06110158,-11.50222618,1800000000,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
KSM,Kusama,274,4.170240678661637,75284585.84729655,5566834.14869207,-0.18822618,0.73827829,0.48318927,18052815.56829899,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
LAYER,Solayer,498,0.08136363450871462,33318901.20752959,11075280.24665045,0.08317953,-0.65682292,1.14741733,409506057.6965856,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
LFNTY,Lifinity,6404,1.1450192261744685,0,0,0,-0.46096425,-0.29093943,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
LINEA,Linea,368,0.0032744834404785377,50696036.75786539,16293397.21844819,1.51557543,5.36435602,-2.0988483,15482147850,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
LOOK,LOOK,1750,0.001530332965941788,1411542.1717739108,29496.17873411,1.25051322,-5.9993325,-39.20427384,922375851,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
MASK,Mask Network,404,0.42566631683375394,42566631.683375396,15476037.91872381,-0.1449522,0.1930883,-4.83827946,100000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
MEDIA,Media Network,6070,0.19813828844525713,0,0,0,0.26426749,-9.24079322,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
MNT,Mantle,36,0.6700178144035835,2196280911.8280125,29484363.34372121,0.63200062,0.77141171,0.42768128,3277944055.53684,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
MOVE,Movement,312,0.01686743232331828,61952673.30981024,14464596.59424381,0.22047471,-2.75909661,-7.67806702,3672916667,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
MPLX,Metaplex,774,0.02926173669901192,15212120.41481278,614846.24716579,0.55441655,1.24854129,-1.28518193,519863895,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
MYX,MYX Finance,325,0.20973789086338565,59112825.764771834,11729027.46410951,0.60033388,-9.52956345,-7.49237125,281841423.7,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
NEXO,Nexo,79,0.8847865359871141,571701139.1397709,6923475.1117161,0.41839833,2.11398465,2.44308136,646145839.5746847,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
PHAR,Pharaoh,7681,100.82231050540324,0,0,0,2.00002481,6.44188888,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
PLANCK,Planck,3267,0.00036876198965073235,28231.23272662533,901770.12073041,1.02513963,-9.87693638,-17.93775163,76556786,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
PLUME,Plume,333,0.010784368457050723,57517841.20191175,42957406.53727145,2.86339263,12.76232152,13.07717648,5333445480,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
POWR,Powerledger,455,0.06549227729939038,37208534.188349575,2095683.5048583,0.02542184,1.47804818,0.74921765,568136209.68248,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
PRAI,Privasea AI,2157,0.0018544760021086337,577127.3392802671,517148.55507598,-3.4666792,-25.30169234,34.20104887,311207769,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
PROVE,Succinct,399,0.22222664933237538,43334196.6198132,7249806.15303226,-0.18270678,2.00811766,-0.57367577,195000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
PUFFER,Puffer,937,0.0246734174364947,10251846.075450415,3656450.94480859,0.38791265,0.90311673,-12.89892611,415501667,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
PURR,Purr,3878,0.08300212362198332,0,438522.97803808,0.7859921,4.2237931,10.79373724,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
QNT,Quant,58,74.87964731406402,904002363.5550985,9607066.27625086,-0.23830676,-1.01000318,-0.68942291,12072738,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
RAMEN,Ramen,7706,0.0009081500168771376,0,0,0,-2.33465076,-3.2933458,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
READY,READY!,865,0.012074251582141288,12074251.582141288,157706.99103302,-2.14374084,-12.03007636,40.70064982,1000000000,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
REKT,Rekt (rekt.com),459,1.3050278947184708e-7,36777294.630924396,345240.06527276,0.8117602,0.46837937,-6.05750338,281812325849619,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
RLC,iExec RLC,469,0.4114257775310593,35793954.18324789,2832683.79532673,0.03286864,0.42801122,-3.76816758,86999784.9868455,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
SKY,Sky,42,0.07397623529032332,1715508786.9474015,16917765.50524176,0.38753551,0.78633941,-4.69182031,23189998520.670918,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
STG,Stargate Finance,152,0.2292004563688709,151490355.8708309,17882193.73006167,-2.57029186,-3.47547728,7.26985505,660951371,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
STORJ,Storj,417,0.096946904444323,41202434.19494358,3513474.75111284,-0.33515387,0.35027649,0.6489458,424999998.00000113,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
STREAM,Streamflow,1915,0.005400363604222789,983963.4310679192,87253.96795371,-0.25146139,-2.19206931,-8.1030864,182203181.707712,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
SWTCH,Switchboard Protocol,2159,0.003360103354885026,576615.1496369512,2057663.82327317,0.05521354,-9.14574879,-22.27557954,171606373,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
SYRUP,Maple Finance,116,0.22946629043863012,266706387.5568068,8894732.79805456,0.10767786,1.3113814,6.74443792,1162290055.9685318,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
TADA,Ta-da,2426,0.00045592725029973446,311515.6033432035,17800.07753341,1.32333968,4.47366422,-7.38827404,683257259,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
TAKE,OVERTAKE,1200,0.0212527836364204,5280370.814756379,804111.64263708,-0.08572677,-6.72352285,18.82600521,248455492,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
TREE,Treehouse,969,0.060583326064991457,9458417.233832,38143023.49757997,0.26091022,4.33636558,-11.69236784,156122449,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
TUNA,DefiTuna,4137,0.013182945939147784,0,85309.2788984,1.46362635,-0.77302836,8.23555101,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
UMA,UMA,456,0.40956907684792276,37154073.36945555,4344424.87742282,0.37490575,1.22292464,0.28330223,90715035.55736277,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
USD1,World Liberty Financial USD,21,0.9992102213195486,4110610383.6960797,1284507236.6759388,0.01904668,0.003094,-0.03661945,4113859422.1620774,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
USDG,Global Dollar,37,0.9999952151641667,2175354799.1083927,68750474.29969613,0.0103622,-0.00505835,-0.0186876,2175365207.87379,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
VGBP,VNX British Pound,7751,1.1768551216302137,0,0,-12.02724674,-13.82238908,26.47582386,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
VNX,VNX Community Hub,7795,0.050647469578753566,0,0,0,0,0.01351419,0,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
VNXAU,VNX Gold,1135,150.7822686431341,6347933.509875946,1674.99280894,0.25404202,0.27037136,3.20419239,42100,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
VSN,Vision,132,0.055996880115400625,199856419.9964883,9117138.12874199,1.00187121,-0.93242157,-5.50944514,3569063483.2622128,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
WINK,Wink,7691,0.000014883435354677638,0,0,0,0,-1.31077791,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
WLFI,World Liberty Financial,34,0.07955400669425071,2526853006.484108,70903008.71687227,-0.49876535,-0.61161959,-20.3361756,31762737183,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
WOD,World of Dypians,1290,0.008901764652937448,4209810.397660191,825302.98412282,-0.08266684,-1.27294718,-14.01689026,472918636,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
WOO,WOO,506,0.01710561098188739,32308771.631926667,2493504.25785752,0.47176852,0.67581369,0.13788344,1888782088.2947378,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
XCN,Onyxcoin,142,0.004696979072376499,177422063.56524986,5614048.15482559,0.14103086,-0.06206075,-1.31737953,37773654264.01204,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
XVS,Venus,398,2.648681459207012,43388473.80618865,9976109.72617858,0.51133385,2.25679419,-2.54057842,16381159.63524686,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
YFI,yearn.finance,198,2525.3784888443124,90196286.99617526,15671020.80210193,0.46369572,0.59354235,0.56833614,35715.94808248,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ZBCN,Zebec Network,118,0.0025765218965123522,257649047.2891804,5979425.67701245,0.77157931,-0.78667178,-1.59186098,99998780386.04715,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ZEN,Horizen,181,5.876074482748134,105468317.8848708,14894648.30172579,0.75734925,3.00163391,11.11158396,17948771.44503879,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ZETA,ZetaChain,289,0.05027941509996468,68576408.5011862,3384056.73761963,-0.03783548,1.17732222,0.86813133,1363906250,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ZORA,ZORA,314,0.013749179741743108,61458833.43184251,6062109.5640068,-0.1854033,-0.78561542,-6.93235541,4469999999,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ZRO,LayerZero,73,1.9592926194875369,617291337.3652802,30814988.90382156,0.34976078,2.38413851,3.99173228,315058267.06310767,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ZRX,0x Protocol,199,0.10409480264525618,88313672.77971268,16691905.95351144,0.7133967,1.71781512,-0.7284439,848396562.8973439,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
0G,0G,168,0.5836539825681569,124460708.6914561,114284230.71920517,-0.76549348,-8.93814713,11.73124887,213243998,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
2Z,DoubleZero,111,0.07805605022090306,270965138.71772176,11809082.62791242,-1.14296596,2.26554245,-5.33201643,3471417500,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
ALT,Altlayer,425,0.0068051171818441876,40302183.416024536,10973571.61244554,-0.8554855,3.13430582,6.90012044,5922334963.3933325,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ALVA,Alvara Protocol,2011,0.008061053987344764,819821.8459190448,15143.93939667,-0.19556294,0.07292882,-15.37219431,101701569.94434007,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
AMBIOS,Ambios Network,3101,0.0008731005635693431,57095.21233146109,14.75890485,0.11582793,0.90541268,-0.65952703,65393626.70669779,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
ARENA,The Arena,1228,0.0008853673774903258,5039102.895062772,27328.10633065,0.74911766,0.24096526,11.10172634,5691538928.559442,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
AVICI,Avici,1105,0.5264451722023712,6791134.824733005,697983.9687907,-0.77866339,-1.0882585,-12.00644105,12899985,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
BABY,Babylon,430,0.014091569636561186,39950115.95264922,10262971.60427499,-1.46574033,-1.54851567,9.3851065,2835036619.98,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
BERT,Bertram The Pomeranian,1035,0.008321730987830364,8045027.923499091,1431980.27111515,0.92272871,-2.81394587,-7.3676179,966749338,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
BID,CreatorBid,1365,0.008519452671567613,3279708.3915084302,263013.24168358,0.16876302,-4.68897147,18.1257946,384967029.91894794,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
BLACK,Blackhole,4331,0.007628911790314012,0,44216.45467285,0.5769945,-0.44184061,-17.83608973,0,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
BLESS,Bless,572,0.014895337014060941,27431780.423448924,30277551.49325411,14.27035849,94.77331079,158.34136487,1841635432.4547203,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
BLUAI,Bluwhale,928,0.00846402037674946,10393817.022648338,6828662.12165466,-0.35367823,-4.96655214,21.13821808,1228000000,2026-04-13T16:58:00.000Z,2026-04-13T17:00:37.956Z
BOME,BOOK OF MEME,556,0.0004026946555509241,27732321.24671902,8671451.57835833,0.60710022,6.14136812,4.0645977,68866871870.3967,2026-04-13T16:59:00.000Z,2026-04-13T17:00:37.956Z
